posts,label
 I would like to think im pretty romantic. I don't think you need much to be romantic or spontaneous  its just about being original and making something special for the other half.,0
 5'11 :) Pretty tall  hence not being able to wear heels :P Hey  at least it means im usually stable :D,0
 Oh trust me  thats nothing! You should see my entire wardrobe :S Im such a girl when it comes to clothing lol. 30 pairs of jeans? Well  I don't even wear jeans  so if i'm honest  its completely pointless in owning them.,0
 Hmmm  not great :( Argument with mum  bust day. Went to the hairdresser again  they are bleaching my hair strand again  and Im popping back tomorrow. So yeah  from mother angst and work  haven't actually stopped all day :( Anywayyy  im home  and here to relax now :) How was yours? <3,0
 It was okay thanks :) Managed to get out of work earlier than expected  so that was nice :) Not the most eventful days  but it could have been worse :) Im sorry to have heard about yours :'(,0
 Well it wasn't too great. Apart from feeling REALLY terrible  I have had a few problems over twitter (most of which I have told you over a question  near the end I think). I have been being driven slightly insane  but you're going to find out why in a bit :) Anyway  im off to bed  so I shall speak to a certain someone tomorrow! Until then  I SHALL MISS YOUUUUU :( Sleep well when you go to bed :D <333,0
 You're not weird :) No one is weird  someone can be different  but never weird :) Depends on who you are as to how 'different' you are ;),0
 Im not really the person who does the asking out  if im completely honest. I don't have very much self confidence (as you should know from reading my answers already)  so its not a move I would generally do. I leave it up to the other person  hence why I am probably still single lol. I could ask them out to do something  but I wouldn't strictly say want to go for coffee? type of ask out  that just isn't me :),0
 LOUISE!!!!!! Missssssed you :( I am Kelly! How do you think I have been? :D and how is theeeee? :),0
 I just joined :) I WANT TO SEE SHED!!! :D,0
 Well thats not at all annoying :/ Its a youtube video of Lester teen language :P,0
 I think you deserve a hug now  after all the looking after you have done tonight! *grabs you and holds you tight  squeezing you (not too hard) but enough to know that im here and not going anywhere  ever* :),0
 For fun? Hell yeah! Go for it brain box ;) shall I test you? :P,0
 Who was this? Hmmm  someone misses me? Awwwwww  LOVE YOU!,0
 Vinnie Jones  will always be Vinnie Jones. He will never be anything fictional other than Vinnie Jones  which isn't fictional :),0
 and??,0
 Yeahhhhhh  I saw your tweets! Fair fucking play! Thats....,0
 Whats with the song lyrics? :/,0
 Good to hear.,0
 You threw your hands up  baby you gave up  you gave up...,0
 indeed  http://kellyblake1.livejournal.com/1641.html Thats the first chap  and there are about 22 chaps more on my LJ :),0
 I try to stop  but it doesn't work. You don't expect things to happen. So Im at this stupid open day  and... you know where this is going :P But all stupidness aside :( I read your last question and its about Skins and Greys? :( BIG HUGGGGGSSSSSSSSSSSsSS <333333,0
 All in all. There is no shizzle to tell then.,0
 Aren't you asking me the question? Shouldn't you ask Carla to find out your own results?,0
 You suck ice cream? Aren't you supposed to lick it? O-O,0
 Well something must have worked :D You're all better now right? :P,0
 IT WORKSSSSS XD I enjoy answering them :),0
 Probably :P I mean its hard to come up with 12 hundred questions that are different right?  Well I can't even remember past ones  so  so far so good  should have kept quiet ;) (too many so's lol!),0
 No  its not unoriginal :) If you wanted to know something about me  just ask it :D  So I ask you something perhaps you want to know about me? Bingo! Ask ask ask :D,0
 Good gooooooooood :),0
 HAHA! I must admit  im not a fan of any crap  geese or no geese :P,0
 Oh me tooooooooooo! I remember when I started crying in one of my managers offices and they were just sat there like ........... Its like  no  this isn't embarrassing at all. Just sit there and stare. I was going through a hard patch  hence crying in the first place lol. But  in actual response to yours  Im not like that :) If someone is crying  I would do my best to comfort them  and that of course includes you <3,0
 :( Better get writing. I have an idea! Just write REALLY big :) Sortedddddd...that may have been what I did during school ;),0
 Oh I think its a good goal. Hmmmm  who might this mystery person be? Im liking it  I might have to find my own person to make-out with on a park bench in Paris. Hmmm  where can I find them? ;) <33 haha,0
 :( :( :( :( :( :( :( :( But that means I will miss you too :( I shall await your return happily! :D I will be on tonight  so chat to you then! GOOOOOD LUCK!!!! Have fun! <333,0
 It's on Livejournal  and my name is Kellyblake1  the same as on Twitter :) The first chapter is a little way back in my blog though  may have to scan back if you wanted to read :) Anyway  its a Naomily fanfic I wrote  about what has happened to me :) Not exactly obviously  its more eventful for the sake of entertainment lol.,0
 Awwwwwwwwww!!! I actually did that tonight  while holding my phone (not a good combination :S). You are going to have a bruise? Come here I will rub it better :) Orrrrr  at least make you forget about it ;) <333,0
 Bless you.,0
 Good evening :) Orrr  wait 8 minutes. Then its good morning again :D,0
 Thats a random song :/ Im bored too. I might pop out and get myself some milk  but I don't know if I can be assed to get ready :/,0
 YEahhhh exactly! So you know what im on about. But for you  its 10 times worse :S Obviously different country and all :/ I admire you for making the choice to do that :) ITs AWESOME! Plus  Birmingham is about an hour and a half in a car to BRISTOLLLL! <<< SKINS LAND! ;) lol Yeahhh  come and visit me in Brighton! I will take you out to a local club or something  we can celebrate our victories XD lol,0
 Pretty hilarious though! Is that why they are so cheap? Don't pay tax because its a non-biscuit :/,0
 Fair point :),0
 Thank you :) My parents obviously agreed.,0
 I DOOOOOOO! Apart from in the beginning when I was getting some REALLY awkward questions :) No  wait....I still loved it :D,0
 Glad to hear that. Judging from the pictures of Shed I don't want to know the conversations that happen during shed talk :P,0
 Well what if I said I loved you <333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333 Much? Hard to beat right? RIGHTTTTTT? ;),0
 Awwwww  well thank you!! :D Why wouldn't they let you? You want to make it look pretty yeah? I assume its not to dig up loads of mud and plonk it on their cars  so why would they say no? They like pretty right? :),0
 Cool :) Well  I was trying to write it from my perspective  trying to get into the characters boots to write how they were thinking  if that made sense? Perhaps where the real thing came from? So  thanks :) Thats a compliment yeah? :D,0
 Thanks <333 I intend to sometime :D Tell me  what did you like about it? :),0
 I LOVE YOU TOOOOOOOOOOOOOOOOO!!!! Thank you for being here tonight :) I really do mean it! I would never have believed how upset I would have been over something that was so badly written. But  even if its written badly  its reality for those characters  and that means no more Freddie :( At least Ceffy will have each other right? Awwwwwww! JJ! Poor JJ!!!!! Im glad he has a friendship with Thomas now :( So anyway  back to point. As yo u know (because I kept updating) I was SO SO SO upset tonight  and you managed to make me feel better :) Its part of being you  and I wish I could come and give you the biggest hug right now :) so  I LOVE YOUUUUU! <3333333,0
 Well thank you :)  If its serious  then thanks :D If only it wasn't anonymous  then I could say a nice comment back lol.,0
 Awwwwwwwwwwwwwww! Well I wish I was there too :) I haven't had the greatest weekend in history  and I would have loved to have been there :) Probably would have chosen there over anywhere else ever actually! See  feel special :P  I missed you too :( Will you be around to talk soon? <33333,0
 Awwwww! I miss you too :( Im going to miss you lots today too  seeing as I have the crapfest of waitressing tonight :'''( Come and save me?,0
 I miss you too. Even now  you just signed out  but still  missage :( <33,0
 Im home ;)Im sure you didn't miss me tooooooooooo much :P <3,0
 Awwwww  tee-tee is this you? I miss you tooooooooo :( <3333,0
 Awww  well see  we have a problem. Im home now  and you seem to have disappeared :'( I MISS YOU NOW!!!!!!!! :'( <3333333333333,0
 I missed you too! I didn't think you were coming back :( Got stuck in a shop or something :'''''''( <33333333,0
 I missed you too :) Glad you're home now! <3,0
 I like dark purple nails <3333 I agree though  with the chipping thing :( I do that a lot  but then I end up stopping because it looks worse :),0
 haha  so that can be done anytime? Get up  go make some toast  eat it in the kitchen (not to make crumbs on your bedding) then go back to bed  and get cosy :),0
 GET GET >>> McDONALDS!,0
 You do? Who is this then? :P,0
 Yellow...or Skin :/ lol,0
 You only just noticed???? :P lol! Shall I take a shower and 'scrub up' a little? Or do you want me to stay dirty? Such a shame you're going to get these answers when im out :(,0
 Me? lol,0
 Jock! lol,0
 Righteo! :P,0
 Good or bad? ;),0
 Lingerie  boxers  thong  briefs? You know that 'pants' mean something different over here :P,0
 Walk?,0
 '..........'. Its my imagination  get your butt out of it! ;) Go use your own :P,0
 Candle?,0
 THANKS! :D,0
 What if you roll? Roll up a little then twist? Comprende! Sorted :),0
 Ummm  I don't think so lol. Saw Simon Cowell about a month ago.,0
 BLOODY HELL!!! Thats insane!!!!!! I hope you are okay now :) Stupid brothers :S Thats why boys suck! Nighttttttt! xxx,0
 We should. Hmmm  so Alaska. We decided a cottage right? With a nice warm fire? :P Hmmm  one bedroom? or 2? ;),0
 Ermmm  I have forgotten what I even asked you lol. Thats what I get for going to bed :P,0
 You do? Hmmmmm  thats a lot of love. Are you sureeeeee? ;),0
 Oh I like them :P It shows your 'not so shy' side ;) Besides I think I use too many too :P should we stop? Nahhhhhh ;) haa,0
 HAHAHA! Better determine either/or...,0
 Oh you are? Care to elaborate? :) This Tori? Love with Paris? lol,0
 Oh I completely agree! Where did we finish up last? :P,0
 No problem sir! You are on my 'ask questions' list :P Just one problem  who are you to ask? ;),0
 Oh you do do you? I think you should run around butt naked and borrow your postmans weekly run while prolonging the naked thing :P HAHA! Joke  but all in all...just no :P I don't want memories of the embarrassment that was tonights work :),0
 Yeah  I agree. As much as I love Katie being her confident cocky side  it was nice to see her actually fragile for a while. I know she was in Ep 9 of last season  but that was different. She actually felt vunerable  and all I was routing for  is the Katie fucking Fitch back :P It will be interesting to see how she is in the next few episodes. Considering she doesn't think she is 'her' anymore  she is having an identity crisis  and I would like to see how that pans out :),0
 You did indeed! Hey  you deserved it mind :D,0
 haha no problem! I don't know if I really (or how) I helped but anyway  I hope I have/will. Send me a message or anything if you need to talk about it :) I know how hard it is  dealing with something like that  so going through it with someone DEFINITELY helps :) So whenever  come to be about it :) cool? xx,0
 You called yourself beef? Shame. I always preferred Chicken...,0
 Yeah  thats pretty similar to be tbh. By believing in aspects of several religions  we will never end up in the shits ;) ha,0
 Of course I will! You don't even need to ask :) If I was there  I would have noticed and done it automatically ;) <33333 How was it? Kickboxing is COOOOOOL! I always wanted to do something like that  but I never got around to it :( Would you protect me if I got attacked? ;),0
 Thanks. I must remember to always take you with me then :),0
 Welllll  I am here now  and you aren't :'( COME BACK!!!! *uses mind powers to bring you back*....,0
 You want to visit Bristol? and want me to stay? huh? lol,0
 I do enjoy swimming yes :) But I prefer to do it in private pools rather than ones that involve loads of other people swimming with you. So  yours sounds lovely right about now! *takes off SOME clothing and jumps right in* :) I am so jealous of your pool by the way  but there again  here  its too cold to even think about having an outdoor pool :S,0
 :( Well in good time little one  in good time :),0
 Do you like emo music? ;),0
 HAHAHA! I take it the asker is a Canadian? ;) What can I say  you are from the same family (you're close enough). Live with it  I love you all!! :D,0
 Ohhh yeah! I have been on fanfiction.net  but I live on LJ most of the time :) I expect I have read some of your work  you are pretty big in the Skins community :),0
 and who is Katie? There is only one Katie that doesnt need a name  but she has a last name called Fitch ;) lol (If you aren't a fan of Skins  this will not make any sense to you :P),0
 I should be asking the same question :/ Except im not quite as bored ( I don't think) :),0
 Best put some ice on that...,0
 Hmmmm  surprise me :D I love anything with chocolate in though (as you know ;)) But white chocolate cookies <3333333 Heavenly :D,0
 Hmmm. I don't really know much about the male side of Bristol  and Im not sure if I even understand that question. As an easy answer  yes there are. But they switch between cities as to not stink out a certain area too much :),0
 Emily Fitch ;),0
 Oh I have an awesome camera  so I shall make sure I bring both  so you can borrow one too :) So what do you think about then going to a hot country to relax and warm up? :),0
 Well  isn't it lucky we don't have seven-elevens here then :P Otherwise I would be having words ;),0
 Trick question? I think so. All in all  FAILLLLLLLLLLLL! The book....and the so called success...,0
 :O I had exactly this issue with the job I last worked at! lol! Someone who I worked with  and don't get me wrong  they were really lovely  but they were a pathological liar but they never admitted to it  it was just really obvious.  So  I guess you don't because they are just the attention seekers :P,0
 I never even use the term 'silverware' so luckily  this dilema will never apply to me...,0
 Well  if he does or not  a mute child must use their hands A LOT more than people who can speak do  so he probably should wash his hands more yes. Go mum  GOOOOOO! Trip to the soap...,0
 HHAHAHAHA! I have never even thought of that! Well apparently we could only live on the crust of the earth  so I guess they own it to the end of the crust? o_O,0
 I think that they should go down with the ship yes... The ship was their routine  the routine went down (literally) so  bye bye other person. You have to keep up now don't you? Make sure you both flap in time...cheers...,0
 It still makes a sound  because the animals and wildlife still hear it :) I think it gets away with being made fun of though. Just barely...,0
 I think he has a BAREEEE BACKSIDE!!! Someone get this thing a towel! There are kiddies around! Ohhhh looook! I just saw his winky! *giggles* :P,0
 The dictionary is NEVERRRRR wrong. Just saying...,0
 I doubt it...I would end up hanging myself from a tree due to pure terror lol!,0
 Audience? There is no audience  we are all the entertainers  the aliens are the audience but they don't sit. They hover :),0
 No  it keeps going. They you call for an ambulance when you get to your intentional stop. Its all the rage here in England...,0
 They just make him sit on it instead. But don't break wind otherwise it might be misplaced...,0
 Because it doesn't have the 'ring' to it orange does. When you see the colour orange  and you say 'orange' it makes you want one. Soooooo  its product placement. I mean  name something natural that is also orange?  But name something that is yellow or green. LOADSSSSSSS.,0
 HAHAHAHAHAHAHAHA! I dread to think O_O,0
 These are random mind bursts aren't they? Kind of riddles in a way  but still...an educational answer is probably needed. Sucks that you came to me with it then ;),0
 Hmm  okay so can I say a boat? :P For obvious reasons... A laptop  to contact you obviously :) and a power outlet to keep myself charged :D,0
 The dictionary is NEVER wrong...just saying...,0
 OF COURSE! Playing the blonde extra girl from S4 Episode 4 would do nicely...,0
 No chance  unless im eating with you. Sucks to be you :P,0
 Do you have a thing for soppy love songs?,0
 I would run over  envelope you in a hug  find out why you were crying. Hug you some more  talk about it. Try to make you laugh  try to talk through sorting it out (if it were possible) and hug you again until you calmed down :),0
 I would indeed! Actually  I would ask you to cook WITH me :) Because I think thats nicer  besides  its cute to cook with someone :) As long as it doesn't end up in a food fight! Okay ;) Hmm  what would we cook? Whatever you wanted to eat  thats what we would cook :D,0
 Hug you back :D Probably harder :),0
 It depends on who kissed me :),0
 Jump out of my Skin!!! lol Then be like WTF?! WHAT IS IT?! Then if it was something scary  protect you :P,0
 Probably say 'cool' and change the subject :P I am very open minded :) Oh  as long as you don't have a ginger beard. That would be a tad of an issue  especially being a girl and all ;) lol,0
 You can call me anything you wanted to :D Apart from KellBell  Kelly Belly  Smelly Kelly  Kelly welly... I don't love those names  and why does my name have to rhyme with so many insults :'( lol,0
 FREAKING DAMN COLD! But it's already freezing  so im going to say  freezing ice. :/,0
 I would do anything that enables me and my family/friends to be happy. Whatever that meant  I would do it :),0
 Ermmmm  I have NO clue. My life has taken many turns and gone to many different places  so I don't think I could pick any :/ You can take elements from lots of different songs  its all about thinking about how they relate to you. Most songs relate to most people  its just about linking them :),0
 Hey holes! How you guys doing?! we got lost! Oh shit  why was that? Because hole over the there is too fat  and we all fell down lol! :P,0
 I for one  would dart out of the way and look at him side on. If his nose doesn't grow  I would be majorly disappointed and grab the dearest frying pan  smacking him on the face until another lump makes the development that the nose should have done...,0
 Obviously some quitter... :( WAY TO SET AN EXAMPLE DUDE!,0
 Testical ;),0
 No  its out of date then. BUT  regular cream  if its out of date  you just change it to a sour cream pot. They you have a loads of time before you actually need to throw it out :),0
 :O I HAVE ALWAYS WONDERED THAT!!! but not enough to properly google it lol. Its odd  but I would really like to know :),0
 Ohh yeah  those people. Well they knew you would be calling  so they saw no point ;),0
 Hello. Im Kelly. Got a problem?,0
 Hmmmm  I think there was a bit of a give away then. The edge  is boring. Deal with it ;),0
 The think with romance  I think something that can kill the spontaneity in a relationship  is asking your partner What should we do? How can I make you happy?,0
 Why would I read my own posts anyway? :P I post them  so there is no point in reading them back  because I already know what they say ;),0
 You sit in the aisle and they just hop over you :) BESTTTTT view in the HOUSE! :D,0
 Ummmm  someone who I would like to try living like perhaps? No one too famous  although I would like to see how feel feels like without having to deal with a lifetime of it. Ummm  I don't know. No one scarily eccentric :S Actually thinking about it  I would like to be Kathryn Prescott for a day :P I would love to know how it feels to have that female attention ;) LOL!,0
 Ermmmm  a parrot? Because we learn to speak! Which makes us intelligent  and a cross human...soooo. I like being a human  so thats the best way to go :) Besides  I WOULD BE PRETTY!!! WOOP! lol,0
 Well  I would say that I am VERY similar to Emily at the moment  and I really hate being so sensitive about things. I would say Naomi  DEFINITELY  because she can cut things off  and basically doesn't give a shit. Im jealous of her ability to do that :(,0
 Ummm  its really cold here  so somewhere warm at least :) In bed  all warm and cosy <3333333,0
 Now :) Because things seem to be getting better as time goes on. Technology  culture  social acceptance etc etc etc  and also  now is the time where Sexuality isn't so much of a big deal  and I like that. Sooooo  now :),0
 Hmmmm. Probably dying my hair red. Unoriginal  but who cares :),0
 Toooooo  ermmm  lets think.  Its random  but London's nightlife :) With people obviously  not by myself :),0
 Hmmm  the power to turn invisible? Then I would go all Veronica Mars on unsuspecting victims... Orrrrrr The power to read minds. Not scarily like 'Earshot' from Buffy  but be able to home in on one person  and turn it off it I wanted. There goes all insecurity right? :D No more fake friends. Although  the truth can hurt. Okay  lets go back to the invisible one :),0
 A BOTTLENOSE DOLPHIN :D,0
 I DONT CARE IF THIS ISNT POSSIBLE! Emily Fitch :) lol. No  I don't mean Kathryn Prescott  I mean Emily Fitch XD lol.,0
 NO lol! Its always someone trying to sell something  and do I really need to listen to that?,0
 It depends what the stress is over. If its a fight with a person  or im angry at them for whatever reason  I normally throw something at the wall lol!! I snapped my phone once that way :S BAD MOVEEEEE! :( If its being stressed about being late  or whatever  then I just try and do it as fast as freaking possible! LOL,0
 It would make life a little interesting wouldn't it? I mean  take job interviews for example  are you hardworking and have a long concentration span? yeah....course Well  I think you are lying because you have a pot belly. NEXT! :D lol,0
 Well unless he is planning on taking you around the world the long way  then he owes you the money yeah! Actually  they should do that! It would be a free fare and still get you home!,0
 Woahhh? A billion dollars? Well  I would make sure I am settled with everything I would need  plus my family and friends. Then I would give a lot to charities  to smaller charities  because the mainstream ones get a lot from exposure  then put the rest into an account for future family members. I wouldn't want to be that kind of person where it changes who I am. But still  I wouldn't mind it ;),0
 Independent :),0
 A million bucks. Because what can you really achieve by flying?  1) you would look extremely odd 2) With a million bucks you can buy flying equipment :),0
 Ummmm  chocolate bar <333 Also  I heard you can lose weight if you eat only chocolate? Thats a bonus right? haha! So yeah  chocolate. Ummm  maybe Twirl or wispa  yeah  twirl <3333 or Time out :D,0
 Ohhhh  I think I have heard that somewhere! I don't know where  but somewhere. Perhaps I just read your mind...who knows...,0
 I don't even have a clue what that is o_O Obviously its something self diagnosed  yes?,0
 You have failed...pure and simple...so as a result  succeeded :),0
 They cancel each other out  so I do nothing...use it on myself instead :) Im a hardcore genie  I bent rules...,0
 A tree? Well  I wasn't aware that trees can tell the difference between things  but I see where you are going with this. I would say a Willow tree  only because I love to be protective of the ones that I love  and as a Willow  I can spread my branches and give shelter to those who need it :) (EXCUSE CHEESY ANSWER  thanks ;)),0
 Ermmmmm  can't say I have ever thought about that question. So  I would say beefy like Mr T!! Phwarrrrrr! ;) and go around giving out free chocolate bars for sex ;) HAHA!,0
 You would  but you would never be able to leave it. So  its a bit like  the you can look  but don't touch rule....IT PLAIN SUCKS!,0
 HAHA! Well I think I am VERY much like you  so in that sense  I probably am weird. ORRRRR  you are very much like me  in which sense  you AREN'T weird. Take your pick there missy :P,0
 I don't think it would really be my place to get involved  but it would completely depend on their lover. If I thought  they treated my friend badly in the first place  I probably would just stay out of it  whereas if they didn't deserve it  I would try and intervene and tell my friend to sort herself out  and tell them  or break it off. It's not fair to lie either way :(,0
 Im already a heroine ;),0
 I certainly did think so :P So  can I become a major role in your new  business? PLease? Can I be the executive manager and steal some too? :),0
 Sure thannnnnng :) I shall happily await :),0
 YAYYYYY! :D,0
 and who is I'm? :),0
 yes im bored...lol,0
 Haha! I love that you paint your nails so often! You are the only person that I know who regularly keeps them updated :) My nails are painted now? Of course they are! I can't remember a day when I went out without painted nails :P They are a dark red colour :) They usually are to be honest :),0
 I Would LOVE to join you :) Well thanks! Can I spend all my money on nice clothes and take you to dinner? :P haha,0
 Awwwwww  I missed you too (didn't want to be soppy and admit it though  but I clearly failed ;)) Pretty boring day  but there again  you weren't here  so what do I expect? :P Anything fun happen at school? :),0
 Ohhhhhh  did you just tweet me saying Hi? See  its all coming together! :D Who doesnt love Skins right?! XD,0
 Awwww. Well it got you to admit your name ;) I feel there was a win on my part :P Im sorry :( *seals cuts with superglue*,0
 haha! Go for it! :D You will thank me later :),0
 Can I call the local butchers? They are bound to have some utensils that come in handy in case im attacked ;) haha,0
 HAHAHAHAHAHAHAHAHAHAAHAHAHAHAHAHAHHAHAHA! I just loled!!! Is that serious?! HOW AWFUL!!! I take it its an arranged marriage or something random? HAHA! POOR BLOKE TOO!  Thats worse than dying a virgin LOL,0
 I think they can be fun BUT the only worry I have about them  is some people don't wear the right gear and I get a bit concerned about that. Especially if its people that I really care about or love :( I do think they are pretty fun though  and my sister did have a moped before she learned to drive a car. She gave it up about 2 weeks into passing her test lol! So apart from being concerned  they are rather cool :D,0
 Ohhhhh  I get it! Well  Kathryn thats a rather trick question isn't it :P Because its both :P Katie  and Kat :),0
 Depends on where I am. In my bedroom  like 2  in the woods  about 9 :),0
 Ummm  probably kind of the same as the last answer  in a weird way. Sensitivity? Only because  being a girl and someone doing something for you  either a friend  family member or a lover  you appreciate it so much more. Also  being a girl (this is going to sound terrible) but you are able to handle things better  and are able to understand how a certain person is feeling or thinking  and you can react to it in the right way. If that makes sense? Men  again some  not all  are less sensitive  and don't understand why that person is crying or angry  but being a girl. You just know :),0
 Well apart from the obvious  having children  the pain of giving birth  periods  etc etc. Sensitivity I think. Just because  I know im a very sensitive person  and I really hate how I let things upset me sometimes. A lot of men  not all  but the majority  don't let things bother them so much as women do. So definitely that :(,0
 Well I am independent in the sense that I don't care what other people think (about certain things anyway) and I don't let anything else influence what I wear or say!,0
 Inny,0
 Inny :) You?,0
 Well  what is perfect? I suppose that determines our answer :) There isn't such a thing  its different to the individual. But I suppose  no :(,0
 Never. Curiosity keeps you alive :) It keeps things entertaining...,0
 YES! Definitely! I think family is very much  what you can make of it  but still. They are the people that have lived to bring you up  you need to respect and be thankful for that  even if I don't get along with them all the time.,0
 Forever will never be over...,0
 Totally not! Only if you have a crush on his on screen daughters  then yes. Fuck it   John Bishop is totally hot! Not to me  obviously  but in general XD,0
 Onlt a tad ;) haha <3,0
 Its interesting...for about 5 seconds  then I switch the channel :P,0
 I cry when I yawn. Its bloody annoying when you have just done your make-up :S,0
 I think so yeah  as long as you don't ACT on that crush with multiple people  or tell your other half about the crushes  than you're fine (don't want to make things awkward :S). Well  unless its a celebrity one  because I think everyone has them lol.,0
 Yes I think so  definitely! well  yourself for one thing :P Don't even go there by saying you arent! If you saw yourself in a bar  you would SO chat yourself up  don't even deny it :P,0
 No  why is it wrong? The only problem  is that its French :P JOKE!,0
 no lol. Thats like saying is it wrong to like tea :/,0
 No. Unless you are some type of insect  then sorry to say  it probably wont work. Size issues you know?,0
 Of course.,0
 I would like to think so yes :),0
 Yes. I think so yes  in different ways too. If someone gets you  why can't you return the favour? I think revenge  can show people something too  if that makes sense? Shows you how something feels. Take Naomily for example  Emily kissing that girl  it showed Naomi (in a really small sense) how Emily is feeling  even though it doesn't compare  Emily blatantly did it on purpose to get back at her  and I would probably do the same in her position. So  yes  I think it can be :),0
 Rosie? Are you asleep? yes... Yeah she is sorry...,0
 Half full. Why be negative about it :),0
 Ummm  I think the term 'perfect relationship' varies for everyone and anyone depending on their mood at the time.,0
 Not that im aware of.,0
 ONIT!,0
 BAHAHAHAHAHAHAHAHA! Hey lester buddy ;),0
 It is naturally quite wavy yes :) It goes REALLY curly if it gets wet when im out or something  and I hate it when It gets rained on  because I can't sort it out until I am back home :( Anyway  normally I don't really do much to my hair. I always blow dry it  kind of so it goes a messy wavy kind of look. I don't use any straightners or curlers on it (very often anyway) I just let it do its thannnnng :) Probably why it is in such good condition then :) I style it occasionally obviously  but more often than not  its left messy :) But like styled messy  not like  trampy or anything LOL!,0
 It is actually :) I remember when I went to the hairdressers to actually ask about bleaching my hair  and they said but your hair is so soft and shiny! Don't ruin it! But its better than doing it when its weak and it falling out lol! So yeah  it is pretty glossy :),0
 Its actually not  because then my hand would look scary ;),0
 Carla's middle name will always be cool to you because its personal. Mine  is cool to anyone else who is named Annabel :P,0
 'Many tics'...explains the story behind 'the parliment' then ;) lol,0
 Does this face look like it cares? To me  this face looks like it's smiling...,0
 Appreciate the world. To change something is a HECK of a big deal  and its not always achievable  which means you would never be satisfied. So  to appreciate it the way it is  means you would always get something out of it :),0
 You don't like milk? Who doesn't like milk? If you were lactose intolerant  then fair enough  but considering you are having milk on your cereals  I guess you aren't?,0
 Happy Birthday mystery persons dad :) Ermm  45?,0
 ITALIAN! Thats my favourite kind of food :D,0
 Ohhhh. I don't know either  I just googled it :P lol,0
 Ohhhhh yeah! I forgot that! Oh bollocks! That means work is going to be busy :'(,0
 It must have been good  but we lost it somehow :'(,0
 I feel very special to have been tainting your dreams :D Even if it did end up with you being in pain :( Im glad I could have helped <3,0
 Like wise ;);),0
 Missed his middle name :(,0
 Jesus H Christ.,0
 haha. I dont know if that wink is a good idea :P,0
 Awww thank you :) and when we say special  I take it we don't mean 'weird' or anything o_O lol,0
 OMFG! Did you actually just do that?! HAHAHAHA! If I fell in my cats litter tray  I would scream uncontrollably until the litter shakes itself off of my body :S,0
 Hmmm  well Im am getting baked cookies  soooo  second best option  would be cheeeeeeesecake! A strawberry cheesecake <333333 :D,0
 I love you more than cheese!!,0
 It worksssssss XD,0
 HAHA!!! Sorry  busy couple of days  I haven't been on here :( Anywhooo  im here now! How did you work me out Louise? You hit the nail on the head there! Too much missage!!! <3,0
 I should kiss you because you are Irish?? HAHA! Tell me why :),0
 I don't know who has posted this  so  as a result  thank you for the offer  but I shall have to decline :) Unless you are that person that is allowed kisses  then of course ;),0
 I would  you know that ;) I don't think you even need the question mark  you do not have to ask :P,0
 Who's there?,0
 It depends on what it is. Bedding or anything  then cotton lol. Clothing or underwear  then lace :P,0
 LACE! Im not a big fan of leather  unless its a jacket  then I would say a big no no to a lace jacket :P,0
 :O I haven't seen a lady bird in AGES!!!!!! They are a sign of spring and summer  so go youuuuu! Isn't it the black ones that pee? I hope for your sake they aren't peeing everywhere :P haha!,0
 My cat...,0
 The lights going out,0
 Ummm  I have too many to think about :S I watched St Trinians the other day. Thats definitely up there on worst movie list :( Also Mr and Mrs Smith  damn boring :(,0
 Jacket DEFINITELY! More movement. Besides  if you split your jacket  you just take it off...can't say the same for your pants (trousers) now can we ;) lol,0
 I guess thats the rule of life :) We live once  may as well enjoy it right?,0
 Hmmmmm  thats difficult. Im attracted to Kat more (there is something that draws me in) but I think I could get on with Lily better. So  hard to say. Can I be greedy and say both? :P,0
 LILY ALL THE WAY!!! Naomi  I don't know how I could handle. But Lily is like the sweeter version of Naomi :),0
 Ummm  how about New Jersey? ;) Sounds good to me :P,0
 WOOOP FOR NAOMILY! <333 They need to fix them  because at the moment  Skins are going the WRONG way about it :S Perhaps we see all the angst (again) and at the end they get a happy ending (again). I would rather they end happy than start happy and break up. You? :),0
 You mean on me or someone else? Long for both anyway lol,0
 I cant pick. I ship you with them both ;),0
 Love you. SHARE THE LOVEEEEEE!!! You feeling it?,0
 HAHA! I don't actually.,0
 Love you toooo <333 :),0
 Oh yeah? Im liking that plan! I loved those looks the best too! They are my speciality!!!! I think you should get your butt over here with an empty suitcase ;) It would be leaving VERY full  and no  not just because im hiding in it too :P haha,0
 Ummm  really happy? I can't remember :( A little while ago I think. I haven't been too happy these last months. Really excited? Probably about moving down to brighton in september and getting my own place etc :) Really angry? Well  the thing I explained to you earlier. Where I was putting my Skins magazines on ebay  and my sister came in  sat on my bed and started chatting. I turned back to my computer and my sister went really quiet  so I turned to look at her  and she was happily trying to rub off Kat's signature off of my DIVA magazine. Yeah  I wasn't too happy! Luckily she didn't but thats not the point :( She is 23 too  so should have known hell better :S Really sad? Well unfortunately  I have been pretty sad for quite a while  and I cant seem to look up about things. Does that answer it? :),0
