posts,label
What do you want to know about the future? ,0
I wanna know if this country turns to shit,0
Did you or did you not mess with her bf? ,0
Lmfaooo. This is how I know shes insecure and jealous as fuck,0
Whats on ur birth certficiate ,0
Ill never repeat this. Its Franchezka Elvira Bergqvist. FB as in fuck bitches. Just call me Chez,0
Yeah 4th of July kind overrated ,0
Hella lol especially all of the shit this country been up to,0
How many questions do you ask per day? ,0
I dont ask anyone anything ever cause fuck you all,1
Pap ,0
Dubai shit,0
July 4th weekend is the best ,0
Yeah but at the same time fuck this country,0
Thats not a bad job either ,0
True lmao,0
Aeyla is not competition ,0
Big big facts. Lil bitch,0
"in your opinion, what should a man be like? ",0
Wholesome lmao,0
Do you follow your brain or your heart? ,0
My brain because my heart only leads me to make decisions that make me look like a dumb ass bitch,0
what songs gets you yurnt ,0
Booty by Blac Youngsta will automatically put me face down ass up!,0
So you sex with two men? ,1
Lmaoooo what?,0
I thought you already found your ken? ,0
Hell no,0
That was the best comeback Ive heard in quite a while  ,0
Thanks lmao. I really dont listen to the negative shit people say. Like why are you so in love with me?,0
This weekend will be awesome ,0
Ugh and it wasssss  fuck I already miss the weekend,0
Do you believe in aliens? ,0
Theyre out there lmao idc,0
I only love my bed and my momma ,0
Sorry not sorry bitch,1
Most importantly you lol ,0
"I have to like what I bump, or else I wouldnt be bumping to it lmao",0
Do you just leave when you done or just pass out till the morning ,0
My ubers called even before its done. Kidding lol.. I usually leave or kick them out. And they usually come to my apartment (I like to fuck in my love-bed),0
How often do you sing aloud? Name the song you perform best! ,0
Every damn morning in the shower,0
The way you speak? Damn ,0
"Between my accent and where I was raised, and Im a little vulgar and I surprise people. Not your regular Becky lmfao",0
Catch it right in the club? ,0
"Hell no. Did that once years ago and I felt so dirty, Uber is my ride or (Id) die",0
you think youre tough cause black guys fuck with you  ,1
I do? Thats new,0
Are you a big dancer at the club? ,0
I be hype as fuck. Forever dancing lmao,0
I wanna fuck the hell out of you ,1
Im so down,0
Its a good mixup from just the bed ya know ,0
Ive had sex every possible kind of place. The car is barely adventurous,0
Now its not good anymore? Lol ,0
"I mean were grown now like, if were about to fuck lets hop in the bed. But every now and then I like to pull over from traffic and ride dick",0
What if they want it a diff way lol ,0
"They can gladly take control. Maybe thats why I havent found anyone who just wants to dominate me, if a guy held me down Id look at him like oh shit.. okay. Maybe I fuck with pussies",0
Why do you take charge? ,0
"My sex drive is just very high, and I want it how I want it. And usually because FUCK IT",0
Wild nights? ,0
"One of the best nights ever, and also another Lina picture because I love her ass so much",1
How you been lately? ,0
Despite some annoying shit Ive been good. Bc the bullshit is regular!,0
Are those shorts? Hard to tell ,0
"Yes, Ive been going out so comfortably lately lmfao",0
Crazy place to get down with a guy? ,0
Anywhere we can find type shit is so wavy,0
Or just go in the back seat  might be a little tight though ,0
Yeah that too. Car sex is always a little tight,0
Is trying it in the car worth the risk ,0
Yes actually lmao its so much fun,0
your butt post that picture of it ,1
Do me a favor? Block me,0
every 1 wants to see your butt ,1
"Cool, not going to happen sucker",0
What would be your immediate action after experiencing a paranormal activity at your place?  ,0
Id move my shit out SO QUICK,0
Just keep going and going ,0
Drill my shit ahaaa,0
Too many selfish guys man ,0
Cant fuck with them,0
Guys too quick gotta take their time with foreplay ,0
Guys are selfish!!! Why rush sex and fuck a dry pussy rather than have mutually enjoyable nice and WET sex,0
Youre drive is that high though? Wow ,0
It really is. I  sex and no one is gonna make me feel shameful about it.,0
But Would you be able to go all night? That is the question ,0
"Of course I can keep cumming over and over, my sex drive is all night like a trucker",0
Haters everywhere wth man ,0
People love to assume I just fuck around for a living. Being free doesnt mean being a whore but cool,0
Urban outfitters is usually good ,0
"Ugh so expensive for basic shit sometimes but yeah, pretty good lol",0
How did you get such a big  ,0
Literally have no idea. Im white as fuck,0
Summer bout to be good ,0
I cant wait to fuck shit up yallllll,0
Her girls told her you were trynna touch up on Youssef the other night ,1
"Yup. I was drunk, and I guess I didnt give a fuck about whatever he has going on with Aeyla so yeah I tried to",0
Do you think youll have sex with a guy on your vacation? ,1
Its a possibility,0
"Honestly, you tell guys to fuck off yet you're a hoe? Like stop leading them on then lmao ",1
"Lmao the last thing I am is a hoe, but damn a hoe like you cant tell guys to fuck off? Fuck you guys",1
Moderation is always the key ,0
Unless you really just dont have a fuck to give,0
Get a better guy then the ones Snooki took home though lol ,0
LMAO omg of course,0
Especially if you go down for them ya know ,0
"Happened to me once, I put my soul into that dick and he literally didnt care about doing the same for me. I felt so played lol",0
Worst move a guy can do in bed? ,1
Not eat my pussy,0
The hardest choices require the strongest wills ,0
This is some wise shit,0
i wanna get u in doggystyIe PLEASEEE ,1
"You dont know me, and I dont know you.. but dont come to me purposing you fuck me from the back, lemme fuck you from the back",1
I have recently started liking a girl and I am crazy about her smile. She is beauti ,0
Better show her you love her! Throw flowers at that ass,0
Craziest date you been on? ,0
This guy fell asleep on me at dinner and I sat there shook as fuck,0
What kind of mascara do you use? ,0
Better than sex mascara,0
Do you know what falling in love feel like? ,0
"Sadly, fuck love",0
Best compliment you can get in bed? ,1
"Its not a compliment but seeing a guys eyes roll back or his feet muscle up says it all, I kilt that dick",0
What sex positions are good for the car ,1
Riding dick was created in a car,0
Ever try doing it in the car? ,0
"Lol oh man, hell yeah",0
Give that ass a workout ,0
"It could always use one, I cant wait to have a better butt lol",0
Is reverse on top better then just regular ,0
"Yessss!!!!! My fav, because I dont have to look at mens weird faces and my ass goes to work",0
Those boring ones suck ,0
"Guys just wanna get a nut off, truly pleasing the person youre with is so dead",0
Youre the best rider? ,0
Theres more than a billion people out here who ride dick and I can still call myself one of the BEST,0
Most tiring position? ,0
"Dont even know if this position has a name, but I call it the spinner. Cause spinning on the dick gets exhausting",0
Sat will be good Im sure ,0
Itll be awesome as fuck,0
eaten as in stuffed in your stomach. ,0
Like dick in my stomach? Thats the only stuffing I do,0
How long you spend at club before you take a guy to fuck ,1
Sometimes quick sometimes not lmao,0
Your butt is so nice (in a non creepy way) ,1
thank you!!!,0
Do you get more guys being the DJ ,1
"Yeah, but in my town the female artists have been so connected. We taking over bitches",0
So youre always controlling things? ,0
Sometimes I find a guy who likes to take control and it turns into competitive passionate sex,0
Whats good about being top ,0
"I can ride dick like no other so I love seeing dudes lay there looking petrified, and I get a nice workout... And my tits bounce nice",0
That booty makes you very useful. Im enjoying myself while looking at it right now. ,1
How does a butt make anyone useful for shit other than like melting ice with your ass?,0
How do you determine if you want control or not ,0
"If Im gonna have sex Im gonna have it the way I want. So thats just that, even in positions where Im on the bottom Ill still murk it",0
Do you take control when you are with a guy? ,0
I like to take control but in certain positions I gladly pass it over. If Im bent over I expect my shit drilled,0
Do you stay the night for a one nighter or just leave after ,0
"Depends how everything is lmao, if the dick knocks me out then Ill stay and cuddle a bit. But I always try to leave before 10 am",0
A lot of things can go right too! ,0
That are unique to one nighters? Or do you just mean the sex overall lol,0
I hate when I finish. I feel freaking guilty. ,0
.... Bet so just hold it in forever. Blue balls are cool too,0
Why are you open about how sexual you are? ,0
Because this uncomfort that comes from the topic of sex annoys the fuck out of me. We should feel more open to discuss sex and sexuality if we choose,0
your booty is a peach damn ,1
:),0
yesssss i love ass ! lol ,0
Who dont?,0
You like talking about sex a lot hmm ,1
"Im many things, one of them being a sex EXPERT",0
Did Michael get to tap that @$$? ,0
Nope  Im not for everybody,0
Who and what made you smile today ? ,0
"This guy at Starbucks this morning said the sweetest shit to me, Im still thinking about it at work",0
Can I jerk on your photo ,1
Do whatever you want dude that shit is weird,0
How the fuck can someone look so goooooddd ,0
"Confidence, healthy skin regimes, diets and relationships. No toxicity can have someone SPARKLING",0
Condom sex and without? ,1
"Condom sex isnt sex, I said it..  SUSSSSHI",0
Is Alicia your cousin ? ,0
No lmfao,0
you can shake that ass right? ,1
You ever wonder whos behind the question? Like woah,0
you model? omg god bless you ,0
Thanks,0
Yeah I looked at her answers it said she lost it to her boyfriend 4 months ago which was Dante ,0
"Exactly. Like why do you feel the need to lie about everything and fuck with my relationship, who the hell does that",0
Anna said she kissed Adrian recently ,1
That girl is suuuuch a liar wtf,0
I bet your pussy is pink & delicious ,1
Lmfao oh.,0
im hearing so much shit about you and adam ,1
Well don't believe anything you hear because you and the people you're hearing stuff from don't know shit.,0
You miss A dumb's dick ? Sluuuuuuttt ,1
You're pathetic lmfao goodbye.,0
You and Jade aren't shit when I leave it's over ,0
"Shutup lmao, doesn't matter were leaving at the same time and it'll all be over nikka",0
what does your dad do for a living damn ,0
"He owns his own company lol, why?",0
What fruit do you eat the most often? ,0
I love oranges omg,0
Did you fuck adrian yet? ,1
I'm not gonna fuck him like ashole,1
Awwwwww Adrian has a crush on you ,0
How are you figuring this out lmao like what?,0
What do you look like rn ,0
I look like shit to be honest.,0
ask me anything lmao ,0
Okay i will ask,0
Since when do guy not know how to reply to a damn text??? ,0
Why i dame?? I just read and explain,0
Whats the best way to taunt a boy after kicking them in the balls ,0
nothing,0
I am the only living profit of Jesus Christ our lord and savior. ,0
Oh my god,0
tbt to when I sat on your butt ,1
#throwback,0
Eat. Sleep. Love. Ben Robbins. ,0
haha omg,0
And I wish it ain't skool with that hell of snow ,0
same,0
profile pic omg kill me ,0
lub u,0
Where would you bury your treasure if you had some? ,0
Yikes no one would ever find it damn,0
What meal was so good that you can't forget it? ,0
damn chicken fingers... yikes,0
Farmers market hats make me quezzy ,0
omg same. I thought I was the only one,0
he can be my bae if he wants to be omg ,0
Yep.,0
omg dev I'm dying ,0
Who is it tho,0
How good are you at pulling a poker face? ,0
the purest thing just happened to me aw omg,0
it is embarrassing that a guy like you  dont know how to talk to women ,1
doesnt **,0
What is your favorite city? ,0
what the hell is happening and why cant i sleep?,0
Whats up wheres everyone at ,0
holy hell that was dumb,0
Would you honestly care if you got fat? Like tbh I think you'd look amazing bigger ,0
my phone is being such a dumb bitch right now,0
"When you looked at yourself in the mirror today, what was the first thing you thought? ",0
im starving omg,0
Why is it that these rappers (who were once broke) are always talking about how they cant stand or cant fuck with broke niggas? ,0
yes ariana yes,0
"Hi, where are you from? ",0
hell,0
Do you live with your parents? ,0
lmao yes,0
Bloody she messed up my head calling me darling darling darling! I want to go get some buttermilk now. ,0
god im a sad waste of space. I just realized that literally no one wants to hang out with me. like ever. lmaooo,0
how u spend time in autumn usually? ,0
o crap,0
What is your relationship status?? ,0
I am going to die alone,0
You know you really shouldn't talk that way to your captain. ,0
what the hell,0
"If there is one thing that you could change about the past, what would that be? ",0
I just want one day where im not stressed omg,0
Umm ok Im just saying we tryna see if you got that Kim k butt ,1
I dont,0
You need to show ya white butt meat ,1
you need to stop,0
Nobody on this site answers questions correctly lmao anon can fuck off ,0
lmao exactly,0
Every fake account I've come across give stupidly over the top answers ,0
god fuck off,0
What makes a person rich? ,0
what the fuck is going on,0
Food for soul or music for soul? ,0
people piss me off,0
Have you kicked a guy in the balls ,0
today is friday the 13th holy fuck,0
What's the last thing you bought? ,0
what the fuck is my life,0
What was the last thing you ate? ,0
poor khloe:/ men aint shit,0
Whats your favorite sportswear brand? ,0
a man who cheats on his pregnant girlfriend is a piece of shit in my eyes,0
How many times a day do you look at yourself in the mirror? ,0
holy shit what did I miss,0
Why do you like having sex sooo often ,1
im actually a virgin soo,0
The most successful cartoon in history in your opinion? ,0
cardi bs song Be Careful is hard omg,0
Would you rather never have internet access again or never be allowed board an airplane again? ,0
"another unpopular opinion: mariah carey isnt a funny diva, shes just rude as hell",0
PAP of a funny face! ,0
but this bitch finally finished her book report ! !,0
Does anyone know that bomb hoe seanna aldecoa from pico?! ,0
nothing,0
*Disclaimer she loves pies now* ayyee lmao ,0
im so not ready to go to work tonight,0
"you are fine asf, what color panties are you wearing? ",0
1.) thanks 2.) piss off,0
Would you marry a robot? ,0
what the fuck is my feed right now?,0
Do you play a musical instrument? ,0
fuck this,0
Do you think your parents picked the right first name for you? ,0
omg i know im late but Satellite by Gabbie Hanna is so good,0
is your dick bigger? ,1
most likely,0
America ? I can turn that country great again  ,0
lmao pls do. were in dire need.,0
How did you meet your best friend? ,0
"hey i know ive been m.i.a. for a while, but im back now lmao",0
hi plz let me smell ur filthy bra. i am also a loser ,0
wtf,0
Whats the nicest thing that anyone has ever said to you? ,0
omg i'm getting attacked in this group chat,0
"If you discovered a new island, what would you name it? ",0
someone ask me questions before i die of boredom,0
Is sex important to you in s relationship ,0
what relationship,0
"Would you rather inflate yourself, inflate me or inflate us both ",0
omg stop,0
Nonono I mean off this site you turd ahaha I've been good ty you? ,0
ohh haha idk. i've been great(:,0
"Wherever you go, whatever you do, I will be watching you!  ",0
wtf,0
"Man, are you one of those basic bitches who likes sleep? I thought you were better than that tbh ",1
Yeah pretty much,0
Pap of your most worn out shoes ,0
wtf no,0
Girls get called pretty and boys get a I don't know you ? Lmao wtf ,0
"yea, so?",0
That's some good shit how was your day? ,0
Pretty good. How was yours?,0
Do you ever wonder why anon ask they same damn questions lol ,0
Lol yeah,0
does dick size matter? ,0
idk,0
Yes yes you have understand  heart lips ,0
aahh the butt is back again,0
I said I love you heart lips ,0
wtf,0
your loss as if you were the hottest girl on earth lmao ,0
What lol,0
I am a young Black want to have sex with me ,1
No,0
Stop acting like you don't know who Amanda and Cisco are. You can't just fuck around and act like you don't know. She may be white but she good. ,0
I don't know who that is,0
what's your goal in life ? ,0
To not suck at everything,0
what did you wear to bed ,0
omg,0
Cluck got a bae or nah  ,0
I dropped my toothbrush in the freaking toilet omg y,0
Ashley is making a fool out of herself but her ass and legs are still sexy ,0
omg enough about ashley.,0
Oh damn you're smart ,0
yeahh,0
Have u sex any time in your boyfriend ,1
"""in your boyfriend""",0
Michelle I am your obama so now we fuck ,1
I'm sleepy,0
Thats what she gets for blocking me.I'll keep sending her links to others bye widdle snuggle bear ,0
wtf okay,0
If we were in a room alone I would do whatever pleases you tbh lmao ,0
haha (:,0
are you confident with your dick size? You have a small dick ,1
no lamo,0
you need some counseling for your bitchy attitude ,1
Lol okay,0
Who is the most famous person in your country? ,0
Supposedly its Michael Jordan.,0
"Eomma, Chan was eating Jimin-ssis balls () ",0
NO. I . WASNT.,0
"Im writing music and hit a wall, What are some good song lyrics that DONT have to drugs, sex and money? Maybe something about emotions or teenage dreams? ",0
Idk.,0
Whats the first thing youd do if you were the opposite sex for one day? ,0
Buy clothes,0
Youre going to medical school! ,0
Hell no!,0
This question is only for boys if your boyfriend is famous what could you do ,0
Sooo... its a gay question?,0
What do you think it would be like to live life as a bird? ,0
"T e r r i b l e. Imagine not being able to do normal things,and eat normal things. I wouldnt be able to audition for jyp with my friends :(. Life would suck ass. Ugh i cant even imagine it..",0
Hey what do u even look like anyway sry I was being a dick earlier ,0
"No problem. And I dont show pictures to online people, sorry. Unless ive been friends with them for a while or im dating them.",0
Hey fuck u man I actually did love her its that she sent pictures of her cousin to me I actually do like the way that she looks ,0
Just because she sent u pictures of her cousin you break up with her for her cousin? That makes it even worse,0
"Would you rather: Dance naked in front of 20 people, or have to eat every burger in your city under 30 minutes. ",0
"Neither, id die if i did either of them.",0
What would someone have to do to make you dislike them immediately? ,0
they would have to talk shit about bts/kpop/korea/ korean people or my friends/family.,0
What's something every teen should know? ,0
Never fuck someone,0
What do you think is the greatest problem facing the teenagers of today? ,0
"Bullying, drugs, alcohol, sex",0
What does it mean when a man looks at other women when he is with his girlfriend? ,0
Maybe hes comparing her to other girls or wishes he was single? Or maybe hes looking out for girls who are gonna start shit with his girl.,0
Do you agree that nobody goes through more shit in life than a person with a good heart? ,0
"No,i dont.",0
How good are you at pulling a poker face? ,0
I suck at it. I laugh when i try to stare at someone,0
Which do you think is more important: following the dreams your parents want for you or following your own dreams? ,0
"Following your own dreams! My life will  probably be hell if i dont! Meaning, i wont be happy. My grandma wants me to be like a nurse or something, and i want to be a kpop idol. Huge difference there. Also far away , USA - South Korea",0
What makes someone powerful? ,0
"I think , even though this shouldnt make people powerful, that people are more powerful (especially in schools) when people are scared of them. People can become robots and puppets or servants if theyre scared of someone, even if it means embarrassing themselves. Because if they dont, they think theyll get their ass beat by the other person/people.",0
Have you ever had sex with someone whose name you never knew? ,0
No I havent,0
If you would meet someone in reality from ask fm..what would you tell her? Mayb she can be ur crush.. Or u can.. ,0
Umm lmao i dont really know anyone on here anymore. I just come on every once in a while,0
Ik. I hope we have a class or something together I doubt it tho but if we did we gonna get in trouble all the time lmao ,0
Haha ya,0
"If you could close one fast food chain because of disgusting food, which one would you pick? ",0
Just to piss of some white girls STARBUCKS lol,0
"Claire's ass, Ariel's ass, or kelly's ass ",0
I ddnt know so many people had pet horses thats new to me :) please leave me alone i seriously dont like talking about peoples asses or whos I like kk bye,0
Top  10 girls in 9th grade ,0
"ummm idrk i mean im pretty sure there are way to many. but I'll try okay so Ariel Beane, Claire Green, Danielle Burelle or what ever her last name be ummmmmmm idk uh Victoria Kata uhhhhhhhhhmmmmmmmmmmmmmmm well Mariah even though shes not in my school Rachel Duran, Nicholle Parson Emily Swain and Goldsmith uggg one more um damn so many choices hmmmmmmmmmm Nicole Kennedy I guess but seriously alot of the gurls in my school are pretty so if ur name isnt up here dont think ur ugly <3",0
What do you dream about? ,0
The future some random ass blonde school :(,0
What's the worst nightmare you've ever had? ,0
falling off a damn mountain,0
Would you date yourself if you were someone else? ,0
Well of coarse i wouldnt want to miss out o all this sex alright alright alright giggidy giggidy *slurp Skkkk*,0
Not even Kellys she wears tights everyday are u gay?? ,1
no ive never looked at Kellys butt but ive seen her calves which are huge and im not gay im respectful i dont think they want me starring at there buts all day and if u knew me u wouldnt ask that question cause ive liked a mohority of the school in my life so me being gagy is very unlikly kk BYE WEIRDO CREEPER,0
Your telling me that u have never looked at Nicholles ass even after u have known her for so long???? ,0
Nope i dont look at ppls butts,0
Runner calves??? Is that good ,0
damn right  its good  girl who is phsically fit and smart and good looking is the best type of women (,0
"If you were stranded in an island and only had three items a volleyball, ice skates, and a flashlight what would you do? ",0
What kind of question is this. I'd use the ball to play Volleyball by myself till i go crazy and go ice  skating with a flash light on liquid water. So in other words if die the next day... Who sled this I'm curious,0
No you got a vagina and pee in a toilet. & you have had a period ,1
Suck a dick you know the one that I apparently don't have get a life faggot,1
Are you gay? (Not in an offensive way I have nothing against gays) ,0
no im noot gay in fact i am the total opposite of gay ive liked so many girls in my life time when i tell my friends they laugh at it. but i have nothing against gays they are cool ppl if u get to know them. and if u asked this question cause u want a gay bestfriend im jjust about as good cause apparently im fun to go to the mall with lol  O__o,0
Wow after all that and now she's being a botch I don't see what u see In her ,0
Obviously I liked her she's smart funny curly hair so that's what I saw in her and I would have to say she hasn't been much of a bitch to me because she still would talk to me if she wasn't mad at me b4 and truthfully u fagots keep messin shit up. Ariel's my friend and I'd rather have that rather than go out with her because friendship lasts longer. I'd like to be friends with her for a while so b4 u start bitched on my account do ask a few mor questions douch,0
Go become Kellys friend ,0
Idk if its that simple and wtf are you still on my case about her.,0
I bet u just think she cute cause she got a big ass ,0
Obviously not if you knew anything about me I'd know that if I did like her...(which I don't) I would like her for her eyes,0
Izzy is a boy name too? ,0
Ya damn skippy it is.,0
I'm drunk can I still ask. Question ,0
no hoe,0
is true that your so annoying that both heaven and hell wouldnt take you so your stuck here on earh to annoy all of us? ,1
Ya defiantly u might as well call me Fred. Obviously that's ur own opinion cause there are ppl who love me and yes I am annoying and that's only cause u annoyed me first,0
What do you think is the problem with relationships today? Who do u think is worse boys or girls? ,0
y is it that girls always fall for the bad boys. the ones guaranteed to break their hearts. Why is it that the nicest ppl are the first to be rejected. Why cant life actually make sence where the girl actually gets the guy who will care and do anything they ask for. girls ask for a guy to be with forever. why does there always have to be a jerk who has to use the line it wasnt u it was me. Obviously it is u cause u have the nerve to get a girls hopes up. wht is wrong with modern society. If anybody were to ask me who is the worst part of the relationship i would have to say both. The guys for being jerks and the girls for not realizing that that what they are,0
What is the world's best song to dance to? ,0
Your a jerk,0
I'm funnier than you. ,0
Uh uh back up with that u wish u was funnier then me wake up and smell the pool cause ur jokes are ass,0
I like unicorns lmfao ,0
Me 2 but Pegasus  are better,0
Who was the last person of the opposite sex you talked to? ,0
Ariel,0
this bitch posting pics of his abbs and shit smh ,1
Lol someone asked so I answered don't hate marissa,0
Ugggh Im still waiting for who ever is crushing on me to fess up cause I'm dying to know haha u wouldn't want ur crush to die would you ,0
Come on i promise we will be  bestest friends(behind Nikki),0
Do you miss anyone right now? ,0
Yasssssss all my friends ugh this summer is gunna suck,0
"When you dance, you look like? ",0
A jerk get it cause I do the reject,0
"If you could live forever, would you want to? ",0
No cause my friends would die and I'd be alone,0
"Stop fucking with Ariel, she doesnt like you damn ",0
But how tht y I know Dat and we r jut friends y can't u understand tht I talk to her and she talks to me nothing else I have liked a lot of ppl Dnt mean they gotta like me so fuck off my account in tired of hearing your restarted questions,0
Also jesus wasnt mexican but he ride a pony so ha!!!! ,0
Yaaassss he did Jesus was XD thts wu we love him +,0
"Ya know, like the one your mom drives ",0
Thts y she drives a 2010 pilot and it's white bitch,0
"Actually you would be a black, shitty car ",1
Actually not thts y u won't show ur self fag,0
How would you describe your country in three words? ,0
What the fuck,0
How do men understand romance? ,0
Well most men think of sex but gentlemen such as I think tht it's taking her where she wants to go and more surprising the girl making her feel like she is the only one tht matters,0
Are you good at swimming? ,0
Hell ya I swim like a beast... Or like a merman B),0
"You want Kelly's ass, don't ya you little queer ",0
nope not at all im not even sure if she has one i dont look at her much i can only say she does cause every onetalks about it,0
Wow Issacar... they be HATIN LOL!!!! ,0
straight up jovan i be like chica callate la boca for u get ur ass whopped... ay chico they got me speakin spanish on dis -__-,0
You talk like your gay ,1
actually dumb ass im the straighs nigga u will ever know haters gunna hate but wont show there face ur probubly gay -__- this is u ~ this is me,0
No white girl will go out with your black ass ,1
hahaha 1st i dont care about race i only go out with white girls cause most black girls can act like bitches [well the ones in our school] 2nd thts y i have goneout with 3 white girls so u need to stfu and get ur facts straight peace out fagget -__-,0
Where would you bury your treasure if you had some? ,0
Up my butt nah jk maybe in the back yard of some keeps house who would think to look there,0
how do u feel about cheeters ,0
screw them getting a girl excited thimking u guys have a relationship id rather eat cheese and go on a roller coaster than be a back stabbing pain in the ass heart breaking cheeter -__-,0
would you go out with a girl who likes girls who like boys who like girl/boys? ,0
wtf thts the most retarted thing ive ever heard,0
Did you know you can actually die from heart break? ,0
Honestly not surprised,0
Under what circumstances do you block people on social media? ,0
"If I dont know them, if their posts are annoying, or if they said something to piss me off",0
What makes you laugh the most? ,0
The most random shit,0
How do you cope with failure? ,0
I wallow in self-pity and tell myself how much of a piece of shit I am,0
Whats the first thing youd do if you were the opposite sex for one day? ,0
Start a fist fight,0
Is there one person in your life that can always make you smile? ,0
Yes and that is Jesus,0
"If you had a warning label attached to your head, what would it say? ",0
Follow Jesus,0
What is the important thing that you will do anything? ,0
Jesus Christ,0
Is sex better than love? ,0
"No, Love is the most important thing in the world and love is what should make sex worth having.",0
"God the father, Jesus the son, and the holy spirit. ",0
Yes I do,0
"Mother wash my hands of sins I've had, pray the lord to give me the strength to stand. Show me where the angles die and where the demons hide. ",0
"You need to ask Jesus Christ for forgiveness of your sins. The Lord will strengthen and protect you from the evil one. Submit to God, resist the devil and he will flee from you.",0
it does but once they fuck it up it fucks you up so yes and no it has a good impact ,0
True and do you have any questions for me. Ask away,0
The object that's on your right side will save the world. What is it? ,0
Jesus,0
"Who would you choose to have dinner? They could be living or dead , real or fictional. ",0
Jesus,0
I haven't had sex in a year ,0
Ive never had that and is that such a bad thing?,0
"Who actually willing to give a fuck about another person's feelings. commit down below , honest answer's only ",0
Me of course and it would be really dumb if someone didnt give a damn about someones else feelings,0
I can't find a good girl for shit ,0
I cant find a good guy and I know the feeling,0
What was the worst thing your boyfriend/girlfriend do ,0
Being a hoe,0
"That sounds painful lol ouch. Well before I die in your stomach acid, what kind of noises would I hear your stomach making in there? I'm sure it wouldn't be silent... ",0
You would probably hear grumbling and hear and see bubbles.,0
Where is the worst place you could get stuck? ,0
Hell I would say,0
Who is the most closest friend that knows everything about u? ,0
Jesus,0
"Who inspired you the most, and how? ",0
Jesus inspired me and by giving me something that is more precious than anything.,0
"What's ur thing like are straight, gay , bi ",0
Straight and why does that matter,0
Without : say and please ,0
your mom  has a great pussy,1
Say pussy ,1
Im not gonna say it and no is no,0
Say pussy ,1
Why,0
Please one time ,0
Fine pussy,1
"I'm going to go to sleep for once, I'll try to answer any questions you guys have when I wake up. Night love you all, No homo ",0
Nice,0
Ok damn ,0
I dont want to be harsh but its the truth,0
I used watch it but still say hell to the no ,0
"If we Christians lied about everything that was written in the Bible, then we would be standing against what we believe in. It doesnt make sense to stand against something that u believe in.",0
I just askin random shit to everyone ,0
"Ok, but choose your words carefully. Your words have a lot more power than u think",0
*Laughing hard* oh hell no. All i can say is don't trust love. ,0
You dont trust Love,0
I can't do this no more my life really suck ,0
Why is that,0
tbh this app is fun to use but some of yall bitter mfs suck all the fun out ,0
Thats true,0
Yes I do  but she don't know me i was gay ,0
"Wait ur gay, why didnt u just tell her that.",1
"Omg thank you like a million!! (If that even a thing ha).  By any chance could I get his number, and name? ",0
"He doesnt have a number, and his name is Jesus actually. U probably dont believe in that kind of stuff, but he helped me with fears before, and I believe He can help you.",0
Whom do you consider to be a hero of our times? ,0
Jesus actually,0
If we dated and I asked you to have sex with me what would you say ,1
"I would say no, if u asked me that quickly, lets just say I made a promise to not have that until I was married. I made that promise to my mom and God, but more importantly, I made it to myself",0
Clear my head not have people up my butt judging me ,0
Oh Im sorry that people sometimes judge you and I think a park is the perfect place to clear ur head,0
Name a person who has never let you down ,0
Jesus,0
Wana have sex with u ,1
No thanks,0
Ok damn ,0
Sorry but no,0
"Who has inspired you the most in life, and why? ",0
Jesus and why is because He has always been there for me and helping me with all my problems actually,0
Shit Id fuck the hell out of u ,0
And really,0
Do u have a nice ass ,0
"And even if I hadnt made a promise, u wouldnt like what u would see",0
Im dead ass about to block u ,0
"Im sorry, but u do deserve an explanation.",0
It's not where youd wanna go it's where youd actually go ,0
I can flip the coin between hell and heaven,0
If you died today would your soul go to heaven or hell ,0
I would prefer heaven,0
What do you believe in more then anything? ,0
That Jesus died for me on the cross,0
Do you agree that nobody goes through more shit in life than a person with a good heart? ,0
Yep,0
"If you could be any person in the world for a day, who would you be and why? ",0
Jesus and because He died for me and all of us,0
Get my number ,0
Idk your number,0
"Statistically, there are more men on Earth than women, therefore I will probably die alone. ",0
"Im a girl, and God has a special girl for you, Im sure of it.",0
"People suck TBH, the majority of the world hates me ",0
"Not everyone hates you, but to formally introduced, my name is Carrie(Jacki), and what is your name.",0
"So theres a girl. Shes interesting, but shes gay. But I dont know if shes only gay or bi or whatever. Should I shoot my shot and see what happens? ",0
"So you dont know if shes gay or bi. You should just ask her if shes bi or gay. And if shes bi then shoot and try to impress her but if shes gay, just try to get over it",0
Who was the last person of the opposite sex you talked to? ,0
Many,0
lmao ok I'll leave now ,0
Ok and remember food wont sustain forever,0
Omg I hate when a random number says I called them but I didnt call them so they need to fuck off and not start drama with me god ,0
Sorry,0
"If you could print any phrase on a T-shirt, what would it say? ",0
Jesus,0
Who is your favorite person? ,0
Jesus,0
If you were to kick a boy in the balls would taunt then after ,0
No,0
lmao im looking for a boyfriend ,0
Oh ok,0
lmao this is a app for random questions n u fr asking why ,0
Ok 15,0
Any one gonna ask me something ,0
Do you believe in Jesus Christ,0
Tell me how to be happy ? Give me your opinion  ,0
"Accept Jesus Christ as your personal savior, u would be very happy the rest of ur life",0
"Any cute single, gay guys out there, hmu and maybe we can chat. ",0
I have a gay brother,0
Why do guys play us then once u tryna ask whats up they run and say they aint over the hoe they call their ex ,0
Probably because they are idiots,0
Sorry but thats fact im doing here a pranks but im lit nigga yo know so   thats happin  ,0
I meant that as a compliment,0
"My name is lit nigga , And thats not impossible tho ",0
Dont use the n word with me and plz tell me ur real name,0
