,q_a,label
5999, what are you talking about,0
6000, yes i new that ause u just told me i spend 10 seonds kissing my nieces a day :D,0
6001, Ahhh milk vitamins lol let me google it and get back to yah ok lol,0
6002, i love it,0
6003, lmfao last name??,0
6004, :O sunny is  sum more than others :P,0
6005, awww hes sooo sweet aint he :),0
6006, what was majority?,0
6007, ahh yeah ok,0
6008, no its not its ok chill now k,0
6009, jerkers yes,0
6010, People could just get along,0
6011, thats crazy soo sad though why did i shed a tear?,0
6012, lmao r very considering it only an hr to polish the ba k lol,0
6013, yes of course why not,0
6014, throat,0
6015, i know last night they were but i logged out member,0
6016, awwww  yahhh lol okies im still lost aww mm yeh still lost now come and find me lol,0
6017, really ididnt know that lol,0
6018, Dont be mea....=(,0
6019, spam?,0
6020, no i really wana delete these questions but i wont,0
6021, nope havent been attacked by anything but my sister lol does that count hmm i hope so,0
6022, ok ill just say S...........O............S next time and plus that was your fault cause you said something and i did and couldnt log back in,0
6023, lol not dum at all ahh its silly apart from drinking and the emotions that follow id say drawing on my back or tickling my back then kissing my back of the neck or breathing on my neck is a turn on,0
6024, yeah you know that to example today =(,0
6025, ill have to say the beaches all year round they are spunky =DD,0
6026, guess u was half asleep cause u sent this one twice lol,0
6027, lmao yeh yeh was u half asleep doing it as well lol,0
6028, :D:D nice ill send you another one later lol,0
6029, SIKE!!!!!!!!! i know you love you but try love me lmao TRANKILLA! lmao wow thats sad hahaa,0
6030, lmao nah im no really ause a promise is a promise u dont wana go braken promises now do u :D:D,0
6031, Car by far,0
6032, kk bye nancy,0
6033, *run to google* *types in translation* =O no match =D nw u know how it goes englih translation was going on =D,0
6034, yes im chinese LOL!!,0
6035, lmao yeh yeh ill c u just impatient,0
6036, *Calls out* TTTREEEEBLLA =D,0
6037, why??,0
6038, i didnt cause i logged out thats why =/,0
6039, no i dont i love them,0
6040, awww u make me smile lmao u know how many times i had to type smile in properly lol,0
6041, sue dunkin donuts for what they worth lol,0
6042, whats best buy is it food? ok if its a food shop ill buy chocolate hmm and cause i love a certain guy smell ill get that as well =DD love itr r now if its a clothes shop i dont need clothes or shoes i have plenty until i see something i like =DDr r appliences maybe another laptop,0
6043, sail my way yeh i need to knowwww all about you its all because of you itss alll because of youuuu lol i think jewel sings it i dont know,0
6044, omg i dont care,0
6045, No tell me,0
6046, yeh i dont mind them once in a while,0
6047, love pasta,0
6048, crazy sexy cool,0
6049, love salad,0
6050, lmao when im giving them yes,0
6051, nope im good,0
6052, yeh ill log in in a sec,0
6053, =( cause that was said out of context,0
6054, omg i knew you would chilax =DDD,0
6055, aww maybe september will see hehe yeah im going there again next weekend i used to like there as well but moved here cause parents wanted a better life for us kids =),0
6056, lmao no i dont,0
6057, no city rail is neva on time even when they are on time they still manage to stuff up sumwea,0
6058, i told u to come here only to discover i cant ask questions lol,0
6059, no i cant drink for a lil while id love to though,0
6060, are you feeling ok why would i say tyree you egg i was talking about the singer/actor,0
6061, i want to be a wedding planner/beautitian in the making,0
6062, lol its lalu mooo omg i think of you i want to be your lady baby yehhh boi love this song u know which one ayyye,0
6063, lalu moo,0
6064, tell me bout it omg so over fs now :( i might go and do something useful like watch jersey shore again lol,0
6065, lmao Will dont knock it till u tried it :D <3,0
6066, lmao yeh yeh wateva u can play with kangers make them fetch your boomerang lmfao 0_0 rofl,0
6067, lmao noooo dont stay ill hold ur hand and take to to wea u need to be,0
6068, lmao think harder need motivation??,0
6069, Yeh I know u do =( and I'm sorry =S like I told u today I don't no watelse to do *tear*,0
6070, lol iv rrun out im full now lol,0
6071, lmao WTF!! u dork lmao *hands it bak* you said u brought that hahaha,0
6072, thanks mum,0
6073, enthusiastic,0
6074, yes my car was keyd had to get a new paint job,0
6075, i know u are,0
6076, Vodka =P,0
6077, TRANSLATION PLEASE!!!!!!!,0
6078, lmao prelude so i can drive it to but its gonna be tinkerbell pink =D hope u dont mind :P,0
6079, nothing my carzzii sexxii cute boii just answering ur questions and talking to u at the same time =D,0
6080, i hear its good there i dont know,0
6081, emirates,0
6082, supre  myer dereon ahh i cant really think off the top of my head but thats all i know at the moment and target,0
6083, of macquarie filds is mac fields lol ahh minto mino campbelltown is ctown macathure square is thw square lol hope thats what u ment lol,0
6084, honda,0
6085, Holden Commie but you already knew dat =),0
6086, answering questions and im outties,0
6087, nothing today chillin recovering loll,0
6088, s days ago i was chilling had a sore head i think cant member wbu,0
6089, cronulla beach is nulla bondi ahh bronte gunamutta lol,0
6090, like you think,0
6091, sweater,0
6092, lmao can u go and be violent on her page please ahaha ims not doing muj talking to Will and answering questions,0
6093, Lise   Shay and shayzzie,0
6094, hyde park don't eat mark and I usually just work or catch up u know girl talk r =D,0
6095, league  rugby  netball  volleyball,0
6096, lol I get off at central station Lmao,0
6097, I walk down Elizabeth Street lol stalker,0
6098, I ride the east hills line =),0
6099, im talking about yahoo answers emails i turned them off like fs emails i turned them off,0
6100, Awww my poor child lol u will have a sore head in the morning =) lucky for sum u have a day off =/,0
6101, 420 I think I was cleaning lol I can't tell u cause I'm not sure,0
6102, if I'm working I'm usually checking work emails or fixing up ppls mistakes,0
6103, =/ I'm sure I'm ment to answer these tomorrow but its dinner and I still ain't eaten today =/ Aww no I no u gonna lecture me about bodyfat and dat just wana let u no YOU'VE TOLD ME A MILLION TIMES NOW Lmao,0
6104, like who,0
6105, yes that is it rum or something,0
6106, mm not muj,0
6107, why?? ill let it linger,0
6108, walk on the beach,0
6109, i would love to babe =),0
6110, runs after you trips and ankle taps you no your it :P,0
6111, yeh maybe who are u,0
6112, no i had string attached to my hair to give it that effect o_0 lmao yes boo boo u asked that before lol,0
6113, this was ment to be for u r lol,0
6114, not much chillaxn u,0
6115, Id tell you to fly to Australia =D,0
6116, only the one im with can no that =D,0
6117, nope you aint spammed me yet,0
6118, ahh yeh wat time you guys coming tees no coming out tonight,0
6119, lmao yeh mac chicken im down u get a big mac lol,0
6120, yeh we do to outback ribs or stake and ribs or something,0
6121, lmfao ima go and look is it the aussie one that u were talking about,0
6122, lol shayla and shaylise yeah the shays haha,0
6123, well ours are built right next door to a super market lol,0
6124, then they not kiwi fruit if they not from kiwi land hehe,0
6125, i hope things work out for the best =) that was a quick decision but ok =) have a happy life Trebs =D,0
6126, aww thats sweet i like ducks they cute when they all fluffy =DD or is that chickens =S,0
6127, not sorry im tired and its cold plus you dont do nothing but sit there non of the gurls are going except sita thats it i love her but nah i dont feel like it and im not calling,0
6128, no i messaged you and you didnt reply i even texted you in the car i told you i was going out for abit lol,0
6129, im here 2 days ago i was hmm i cant member,0
6130, lmao watev u know i been out of action for a lil while im getting there lol,0
6131, DOODLE :( sorry broken promises are wrong and bad on many levels lmao n e way om ix my omputer and ill doodle u lmao,0
6132, wow after the 5th day u wana work out,0
6133, aww ok thats cool im trying to but your there lol,0
6134, lmao lmfao how tall are you and maybe i dont think so haha and i know not my fortee,0
6135, i got i got i got your back boii,0
6136, yeh its your trade mark but its catchy lol,0
6137, lol shes my fav but you already knew that =P,0
6138, im coming,0
6139, dont be sorry its ok all is in the past now :),0
6140, choose a day monday,0
6141, Sorry i told you thats where i wana go most of all but w my mindith sum sort of a deal i may change =D,0
6142, yes he was a jerk neither i was mad,0
6143, hey chikie how are u =) nothing muj going on for me hope you good ill be over to see spam you in a sec,0
6144, lmao you re asking the questions i asked you you cheater guy lmao,0
6145, fast and the furious 2 fast 2 furious and green mile,0
6146, nothing i dont know you that well to be annoyed at you lmao,0
6147, when ppl act dum,0
6148, * Dishonestr * Cheatersr * Users,0
6149, * Considerater * Lovingr * Family Orientated,0
6150, t,0
6151, cars and shoes awww and boiis r r shopping lmao (dislikes),0
6152, Nothing i love talking about anything and err thing,0
6153, my family my job and my dream,0
6154, i thought i answerd this alreadyr r family orientated lolr lovingr caringr strong mindedr a friend as well as a lover,0
6155, your you and no one else can be you =) you make me smile you make me laugh when you think im laughing with you im really laughing at you lmao haha aww i miss you this is so bad lol...you love what i love =D,0
6156, nite ride chillaxing and cleaning o_0  lol,0
6157, cars music,0
6158, havent decided might watch movies,0
6159, i know been up since 2 when i said bye to u i went to bed and slept till then =D,0
6160, family life love career aww and cars and music does that count,0
6161, im ready to go home but i still have 6 hrs to go,0
6162, beauty therapy  hairdressing  make up  nail tech and when im done ill be doing wedding planning =),0
6163, Clothes :D:D,0
6164, lol i dont know you tell me ill re ask you this question,0
6165, habits hmm does being a clean freak count as a habit lol thats the only habit i think i have ppl might say other wise lol,0
6166, honesty is a turn on using is a turn off,0
6167, aww surf fresh =D,0
6168, Aww I asked this question when I'm happy I think =),0
6169, answering your fs =D guess what u know what today is right =( yeh im not your alarm today =(,0
6170, same colour as the inside of your hands,0
6171, pink,0
6172, lol hmm let me get back to u on that one,0
6173, u can ask me anything and ill answer it ( i said ill answer but i didnt say id post it) lmao,0
6174, i live in australia =DD,0
6175, for you day off monday and me well working and its tuesday trying to get off early lol shh dont tell lol,0
6176, I didn't got to drive a sexxii r34 was a dream gauges colour Omg loooooooved every second fast sexxii wow was up against an evo almost cried cause my spongebob it reminded me of =( but I had fun I'm tired though,0
6177, didn't race =D,0
6178, im talking to my boii and about to head out and go to wrk wbu?,0
6179, well seen as its 5.49am my day is just beginning,0
6180, commerce and all ur general subjects geo  eng math  chemistry legal studies bussiness studies so on lol,0
6181, cornd beef lmao,0
6182, Well today is sunday and i normally have family day which i am at the moment just having a lil brake to answer the rest of my questions,0
6183, Creeps,0
6184, i dont know thats child rape aint it? i dont condone it if thats what your asking,0
6185, Lmao no the only sticker i ever had on my car was Genesisters car crew or choosen few car crew nothing else..r r i think hippies lol kiding i dont know,0
6186, like the relaxing remedy of the frekish one relaxing good but freakish is pretty freaky,0
6187, lmao wow i take my brothers or cousins places lmao hmm i think its cool no dramas lol,0
6188, lmao i already know is it spam lmao,0
6189, creeping with other chikies/dudes getting naked piks of chiks being sleezy,0
6190, chill out with friends and family or talk to my baby and my boo =DD,0
6191, go to nite ride which is tonight,0
6192, who knows missing brain cells i guess,0
6193, nothing just fs =( cant get on nothing else even fb =(,0
6194, goals for the future ambitions just go with the flow id say,0
6195, eyes and smile can hold a convo,0
6196, new zealand land of the long white cloud lol,0
6197, Singing,0
6198, all the above i dont watch alien movies lmao just dont see the point,0
6199, hot wather,0
6200, my hair lol,0
6201, occupation likes dislike lol i dont know,0
6202, Down ass chik,0
6203, re enact your prank lol to show how funny it really was LMFAO!!,0
6204, i could grow to like it i think i mean i havent been yet but im def making a trip =D,0
6205, What up gmac ill look at that later,0
6206, sooooo funi i saw this one,0
6207, Cell Phones lol,0
6208, nothing id be happy healthy and living it up in dubai right babe,0
6209, hmm bikin to the beach as normal ppl would i dont carry nothing but my towel =P and a bottle of water maybe,0
6210, nuffin that great jus have the famz over for dinner and spent time.,0
6211, http://www.formspring.me/Zoowillr r ask him =DD,0
6212, your funny and a sweety =D,0
6213, lol ahh wat u mean like crave for? i dont really crave for food but if i did id crave for maybe mac chicken,0
6214, did u get mine to u?? Ket me know if no ill reply tomorrow or when my nets back up ok,0
6215, lol ok you proved you point lol,0
6216, almost 6 years and was a good learning experience,0
6217, 18 or 20 best ever,0
6218, nothing yet,0
6219, did you answer them?,0
6220, lol that would be malerious but yeah lmao,0
6221, id love to fly better than super man thats for sure lol,0
6222, lol id tell her prolly laugh but id tell her,0
6223, maybe twilight lol joxx i dont know havent read a book in the longest time,0
6224, Shaylise of course =D,0
6225, anything i like that ti song actually ahh i got your backr r,0
6226, eat arse lol,0
6227, mad cow disease,0
6228, Love and someone to trust,0
6229, lmfao brian dont be mean ahh cranberry and gray goose lmao for sum reason i know thats wrong but its ok i no i cranberry right lol,0
6230, are you chinese lol i got it like a million times already and its annoying lol,0
6231, yes they are,0
6232, spam spam spam,0
6233, christmas for me lol,0
6234, Bondi and Cronella,0
6235, aww noo ahh sleep and milk for the drys nothing greasy cause ull feel worse =/,0
6236, Nothing yet im getting ready to leave for work,0
6237, lmao taking my cell phone in the shower and dropping it and it drowned lol thanks babe remind me again please lol,0
6238, eyes lips,0
6239, im not sure when i find one i send it to u cool =),0
6240, r they all funny,0
6241, hmm i havent eatn yet i cant member,0
6242, lmao you know the machines that u navigate the claw thingy and drop it down to pik the bear up i kinda cheated not me cause i must have waisted like $50 by that time My bro and his friend tilted the machine and i won the bear =DD,0
6243, honda civic is all i know,0
6244, ok theres a huge flight of stairs that i have to walk up ,0
6245, wash your dishes and dont ask if you wana eat or drink something help yourself,0
6246, awww you tell me lol i wana know,0
6247, lol skinnie dipping lol,0
6248, the green mile i love it sad yes i cried,0
6249, lol my hair,0
6250, dieing alone,0
6251, Zoowill =P,0
6252, a professional shay lol u said what comes to mind jeezz hahar no a fully qualifyed beautician/hairdresser/nail tech/ wedding planner =),0
6253, to be successful so cliqshe but its true live a happy long prosperus life,0
6254, id have to say snapper yumm red snapper,0
6255, i dont really swear lol,0
6256, Chinese,0
6257, Cars and Music,0
6258, ill post it on ur page I'm on cell phone right now =/,0
6259, i have a few to many to namer r http://www.youtube.com/watch?v=d2rSOaz0X9Qr r this is all that comes to mind right now =),0
6260, hmm i have a few but im still in love with AVANT making good love and heartless my kanye west :D:D,0
6261, talk on the Phone fs fb yahoo msn party go night ride and club,0
6262, Jersey shore Runs House Kardashians Home and Away Full House Kendra All Saints Neighbours Shortland Street,0
6263, Hugs and kisses u2665u2665,0
6264, lmaor dorkr shupr watev lol i dont know what do i always call you lmao aww nerd and geek hehe,0
6265, i dont watch tv with the kids but they love dora and hi 5,0
6266, twinkle little star,0
6267, Eye candy is always the best =P,0
6268, a date with no perfection =D,0
6269, sunset walk on the beach talking and getting to know each other,0
6270, tuesday cause its really busy and sunday cause i have to iron lol,0
6271, you already know SIKE lol,0
6272, Strick............land,0
6273, esilyahS,0
6274, well it a good thing i wana get married one day but its supposed to be shared with someone that you truely love and care about not just get married out of pitty like some i know of,0
6275, i dont know wat it is called but i dont like spiders and snakes,0
6276, i dont know ok nz = land of the long white cloudr aust hmm aussie lmao,0
6277, roller coasters id have to say,0
6278, :( didnt have to rip them :( could ov just asked for them and i would ov given u some :( u mean rissa lee das u :(,0
6279, J wow maybe just not easy just her fun side wild thats me untamed,0
6280, The art of life =D,0
6281, sony,0
6282, chrysler,0
6283, own a ss holdenr r want to own a skyline yumm sexy,0
6284, depends where we goingr r Beach: Sandles denim shorts singlet and bikini under just incaser r Dinner: evening dress mayber r anything i think looks good and goes with my mood pretty muj,0
6285, its up to u wat kinda plan u want have a look at the website iselect they gota the cover there and what u have to pay monthly =),0
6286, i like them all just not dry ones lol they have to be funny,0
6287, Music car junkie,0
6288, everything and anything when im going to bed i listen to slow jams,0
6289, all the above it dont bother me :D,0
6290, LMAO killing Gus on COD yesterday lmao was an honest mistake lmao you didnt tell me we was on teams lmao,0
6291, i love silver,0
6292, well i think if you able to give a kid the love care affection they need then your good to go be a parent first and a friend later true??,0
6293, I dont get down on the first night so we'd have to be talking for abit for me to even look your way not stuck up just like to know ppl before i make n e contact,0
6294, positive ppl smiles,0
6295, you being around and talkn to cool people,0
6296, ialot of things to many to name right now =),0
6297, awww ill resend it in a min lol,0
6298, awww yeh mainley kababs the lebos have pretty muj taken over lol kfc yes we have mac d's no wendys i miss that as well cant think,0
6299, in a place where u an be happy,0
6300, lmfao Mars with sum martian,0
6301, WOW IS IT THAT OVS STYLING,0
6302, asking to do something once and it dont get done ill do it thats its i think lol,0
6303, relationship wise id say a messy brake up...... or attachment to another person i guess..r r but generally i dont think im emotional =/ dont quote me on that =s,0
6304, POSSIBLE,0
6305, 7.5 ladies,0
6306, Tambourine Lmao holy I'm guessing I kinda spelt it wrong maybe but its a cool song,0
6307, I can tell by mercedez and 504 boys,0
6308, babies crying lmao  r hear you on the fone xbox computer watev lol,0
6309, well u are one up :D so ill give you that,0
6310, 4.30am but today i got up at 6.30am long night,0
6311, 430am u know that cause u asked be before i deactivated lol,0
6312, 430 lately 5am,0
6313, 5.52am,0
6314, Well with all the drama you need time right?? thats what took so long sorry im back now so u can spam me once again =D,0
6315, i dont have a fav brand maybe dereon,0
6316, action horror romance i like them all really dont have a fav i dont think,0
6317, Lmao I have no idea ill tell u tomorrow ok lol,0
6318, lol which cute kids can u fill me in lol,0
6319, nothing and you?,0
6320, nothing just about to go and clean,0
6321, nnothing now,0
6322, i cant remeber the convo =( refresh my memory,0
6323, shes spammed me as well but i gota answer all yours before i get to hers,0
6324, not that im willing to share,0
6325, lmao Brown,0
6326, What am i going to cook today and what time will they come over today,0
6327, Formspring for a day,0
6328, WAS talking to my baby,0
6329, lmao ahh i have no idea,0
6330, Milk and bread yesterday,0
6331, 2012 and we left half way through it was sooooo boring,0
6332, leagion it was ok im not into zombies angels and demons movies,0
6333, when Trebla said hes............ =O i cant tell =( but it was good =D,0
6334, my nieces birthday cup cakes i only had one at 6.30 last night was yummmm,0
6335, when my boii commented and the rest is history in the making =D,0
6336, awsum loved it =D,0
6337, i havnt come across a country i havent liked considering iv only been to the islands nz and aust lol,0
6338, Full house and family matters,0
6339, i thought you were a smart ass lmao for real and you know why lol,0
6340, when myra was born i was happyr saddest was having to leave myra and having to fly home without herr,0
6341, 5.5 years,0
6342, quiet naughty lmao always cried lmao no im serious ahh helpful lmao,0
6343, desperate house wifes nannies lol,0
6344, that i love them,0
6345, omg id miss all my sexxii ppl but then i can just call them all so gimme your number aww wait i have that now gimme your address no i have that poor mrs smith =( taking the blame wow,0
6346, Already scared a from a life event,0
6347, lmfao ahhh yeah,0
6348, well looks like ima be slashed as well lol,0
6349, If he was cheating on me id be pretty upset cause we spent all this time together talking about things that matter to the both of us life future ect..,0
6350, sence of smell i wana see and hear you smell isnt important really =),0
6351, Id say it was u lol,0
6352, i showed you the one with the billard room and the huge tennis court so on hehe,0
6353, no job at all owend business running its self thats the life,0
6354, Id shoot him for real,0
6355, arghh u ask some real deep questions lmao r r id be pissed off id dispise the person that they cheating with and will not talk to the parent thats cheatin,0
6356, close my blinds call the cops,0
6357, lol seen it not on neighbours though mine o_0 but he got skerrd of the neigbours dog and was pretty muj peeing on himself lol was funny,0
6358, i would say thank you as you normally would then have a yard sale and hope the person that gave it to u dont show up lol aww mean i know,0
6359, New Zealand :),0
6360, a happy peaceful life with kids grand kids i want it all,0
6361, i just had fruit this morning,0
6362, Aww that its called a tonngue ring hun lol,0
6363, romantic exotic country once in a life time experience =D,0
6364, no you know mine is =DD,0
6365, think before i act on things... dont rush into big decissions... dont settle for just anything look far and wide for what you want and need....buy needs and not wants,0
6366, Aldinos,0
6367, to be happy no matter what obsticles life throws at you,0
6368, samoa,0
6369, i havent broken it yet =( im trying,0
6370, a divorce cost money and time killing him/her is just an easy way out you wont have to pay for his/her expenses,0
6371, not that short where you can see alot may be half way up they thigh but im not into short short short skirts,0
6372, hassled my phone and net company the dorks  hopefully work tommorow,0
6373, white and black,0
6374, cookies and cream and raspberry fusion,0
6375, Fanta,0
6376, neck  shoulder  lips  forehead and other g rated places,0
6377, havent i told u that already,0
6378, chocolate,0
6379, Cookies and cream,0
6380, dolphins and killer whales :P there cute,0
6381, hmm got you back by ti  r me and trebs song :D:D,0
6382, You and my car lmao,0
6383, they cool chill seen as i have only really spoken to one candian now you so yeh chill,0
6384, let me guess you need him so save you hehe kindin boo boo,0
6385, 1.Nissan Skyline R34r 2.Holden Commier 3.Honda Civicr 4.Honda Preluder 5.Nissan 200sxr 6.Mistsi EVOr 7.Subaru Wrx Stir r My fav car eva is the nissan skyline cause its mad sexxii,0
6386, lol if i had to i dont know maybe my laptop lol,0
6387, 2 guys a girl  and a pizza place haha,0
6388, How people can be so selfish and why people hate its more than adam and eve,0
6389, My laptop and my cell phone,0
6390, 2012 and i fell asleep lol,0
6391, never been with a hooker or dont know of a hooker,0
6392, american accents lol,0
6393, lol hmm my dad i think hes 52 lmao joking im not sure,0
6394, current Both,0
6395, nothing i can think of right now,0
6396, lmao ok when i was in high school my cousin and i were being dum ,0
6397, Coke thank you,0
6398, the brown ones =DD,0
6399, you already ok what is it then?? missionary right?? ,0
6400, i dont really watch tv used to be tuesdays so i can watch jersey shore now its over i dont know,0
6401, lmao hes 20 ok not 15 shit lmao no forreallies lmao ahh its cool shows you still got some funk in you =P,0
6402, i dont judge people for what they look like its whats on the inside that matters to me...,0
6403, Well it snot goo for the baby cause its lungs aint properly developed but some do it for medical reason and not weight reason so im not sure,0
6404, lmao hmm i dont know cause i know GUYs that free ball but i thought it was normal for guys haha,0
6405, no oppinion on that i respect err ones wishes is that was or is one of them,0
6406, no no i dont like it its gross nope no way nah ahhr r aww i thought you ment as a baby name ahh girl i had a frend named shelby,0
6407, i think it brings spice to the bedroom makes it kinky or playful,0
6408, lmao whos he,0
6409, ahh hmm lol,0
6410, losing the ones that i love and care about,0
6411, i have 1 male gyno and a female doctor for other things for as long as i can member,0
6412, Skyline r34,0
6413, Always and forever will be Making Good Love By Avant,0
6414, cream brulee,0
6415, Blue Pink and Purple,0
6416, kissing???,0
6417, well do you fall in love with the person or with the colour of their skin? or their ethnicity?,0
6418, lmao i do i dont know why lol,0
6419, lol funny,0
6420, id say the flame looking ones look silly,0
6421, well ill neva watch tv with my parents cause when my dad has the control then we really dont watch tv we watch him continually changing the station,0
6422, we date err day lol,0
6423, Both,0
6424, ages ago and it was cookies and cream and i loved it lol,0
6425, you already know November ? Lol,0
6426, 9th november ima scorpio,0
6427, most important =S thats hard i have a fewr - happinessr - trustr - lover - supportr - peacer r i have more but lets just stick that for now =D,0
6428, cause im either talking stoopid or acting stoopid,0
6429, well if its an issue between you and the person then i think ,0
6430, come online and talk to my fav peeps they know who they are =DD,0
6431, =( im not allowed any more remember =(,0
6432, aww i want one now =( but im not allowd to right now till i get my house =( so bummed about that,0
6433, lol no usually i dont leave clean clothes folded on my bed as soon as they folded they go in the cupboard or draw,0
6434, its ok i dont know what i think lol,0
6435, lol nah my neigbours were  cool awsum weird funny lol,0
6436, lmao hospitals cause when i fell off the verander (belcony) i dreamt of dark hall ways with flickering lights as im walking down the hall way past ever room sorry so hard to explain..,0
6437, i dont drink beer lol,0
6438, i cant remember i know it as recent,0
6439, When i pushed Trebla down the hill and clarissa laughed made me laugh clarissa pushed trebla down the hills in frisko and we laughed omg ok let me get this right no clarissa pushed me and trebla down the steepest hills in frisko and she laughed lmfao,0
6440, im almost sick of fb anyways so i dont know,0
6441, maybe today im not to sure,0
6442, never,0
6443, im always going to be on yahoo =(,0
6444, lmao im a good cook well i think i am though,0
6445, lmao i dont believe in a perfect relationship cause nothing can ever be perfect but a relationship with out the shadyness with out the secrets and with out the controlling thats perfect enough to be perfect right,0
6446, lol no if im in heels then yes,0
6447, nope but when i was little i used to think there really was a man that lived on the moon,0
6448, i try ad make a difference err day,0
6449, i try to make a difference everyday,0
6450, GOOGLE DURR,0
6451, new zealand originally i now live in australia :D,0
6452, ims not going anywhere gota get ready for work tomorrow yay NOT!!!,0
6453, today no where that im aware of but something always comes up,0
6454, im here where are you,0
6455, lol i answerd my question on yahoo answers with your link im ess ach aye why loves kay eye enn gee lol,0
6456, the last thing i lost i still havent found but i will look in the last place i saw it :D:D,0
6457, Canada lol or may be the states,0
6458, in 5 years i see myself expanding on my beauty industry business and wedding planning...thats what im aiming for at the moment =),0
6459, right now in dubai or somewhere thats hot cause im frozing yeh another shay woord,0
6460, i work at the bank,0
6461, no where dont ome on muj any more and im sure u just activated again and blew my inbox up lol,0
6462, i just told u,0
6463, mr flintstone is mia for a bit :),0
6464, My Neck My back my forehead =D,0
6465, nz live any where,0
6466, anywhere you wana =),0
6467, mum and dad were coming over for brekkie but i guess they coming luch now,0
6468, omg they are coming if you didnt flood me so muj lol you would have them now get off yahoo and get on msn,0
6469, im getting to them lol,0
6470, *puts crown on head* there it is :),0
6471, rissa is MIA for a lil but shell be back,0
6472, under my dads car lmao,0
6473, i dont know where this is going but it seems like i do and i dont even mean to,0
6474, the V card joxx ahh non of that bothers me really,0
6475, Wil you and baby bunz wifey my lady,0
6476, you my dear lol and blond princess,0
6477, cant i choose both,0
6478, near BP so closer to clendon lived there a year then flew here lol did u go jc,0
6479, Hate that you love,0
6480, losing your girlfriend,0
6481, Lips cause they mad  =P,0
6482, you changed it already,0
6483, Ima say Mounties they are the best Dannies on High,0
6484, anti clock wise,0
6485, yup i dont see why not,0
6486, 0_0 confussed muj lol,0
6487, EssAychAyyWyy u2665s GeeEmmAyySee,0
6488, Rissa Trebla Kazza bestfriend (kara),0
6489, I am and you know it =P,0
6490, I told YOU it was YOU cause i new YOU anond me lmao geek,0
6491, hello mista spammer kinda both depends i have close gurl friends and close guy frends dont really mix though more like clash :D,0
6492, Willzzie and you,0
6493, lmao hmm i wounder why u do lol no comment,0
6494, i didnt work Tuesday but i know you had the day off how was it did you go see baby boii?,0
6495, T-pain or Pink,0
6496, trebla u asked me that like months and months ago lol birthday girls dad,0
6497, im going to say my dad but i dont think he is just the nly person that comes to mind at the moment hes 52,0
6498, if i tell u i have to kill u,0
6499, Willzzie u2665,0
6500, Hes my boii =D,0
6501, my dad,0
6502, ZooWill xXxRissalee GeeEmmAyySee Trebla BunZ,0
6503, she is mista flintst0nes frend,0
6504, Richard Aldington is probably best known for being one of the first three Imagist poets,0
6505, Paul Walker Or Tyrese,0
6506, background i did dp my brother,0
6507, Will you Gabe Blond princess,0
6508, On Gmac city roads lol Prolly him,0
6509, Mee lol,0
6510, Gmac,0
6511, Me of course smoke you two by farrr,0
6512, Gmac lol,0
6513, Gmac,0
6514, LMFAO!! me by far,0
6515, Me durr,0
6516, You Brian Trebla Rissa,0
6517, lmao i watched it once i think lmao casper was out so he was my craze lol,0
6518, i know a few but dont wana name anyone,0
6519, whos asking??,0
6520, I love YOU the most O_O lol,0
6521, yay i know how to do it now so bewear lol i like butterflys but i wouldnt hang them up in my room,0
6522, signing in to Lotus notes :D,0
6523, my niece :D,0
6524, i have many cant choose,0
6525, i have a few ill just tell u what i like so you can pretty much sum it up from there so i like rap r n b slow jams and some oldies,0
6526, i have a few t pain mariah carey aaradhna frisco savage dei hamo king kapisi scribe aww theres heaps i cant list them all,0
6527, hmm i think thats why they call it anon cause they dont wana be known or they dont have an account,0
6528, no comment,0
6529, cause of the easy access to it,0
6530, cause it dont go DING DING BUZZZ lmao,0
6531, lmao its so early and im ment to be at work already=D but im not going in today so im waiting for my Willzzie to get home =),0
6532, im always sighing lol no reason behind it,0
6533, Cause you taught me =D,0
6534, whats you mean why aint i any where,0
6535, i told you that i post err tinng that hits my inbox,0
6536, cause im good :D:D,0
6537, zoowill chose it for me,0
6538, lmao told you not bed cages  with water bowels worried cause they usually awake when i leave for work but today not a peep lol your a dork,0
6539, cause only amricans see it like that =DD,0
6540, cause he likes to be verbally abused hes the attention seeking guy behind you :P,0
6541, i dont know its a think say when a girl dates a guy,0
6542, i know right they the psychics lmao aint they ment to know that already lol,0
6543, cause they think there genes will be diff with diff women like their kids will,0
6545, do i follow u the same reason ur my ya contact,0
6546, Love dont hurt feelings hurt your getting confused now love is happiness for all eternity :),0
6547, cause it sux,0
6548, lmao i did spam you cause you wanted me to lol,0
6549, cause hes super sexxii,0
6550, aww noo =(( send it to ill check it out for you and wont send it back lmao,0
6551, im sorry just you know me all to well thats all,0
6552, NAH THERE BULLET PROOF SO THEY CAN HANDLE ANYTHING,0
6553, Gmac,0
6554, mm both??,0
6555, i think so lol im not a soup girl,0
6556, congratumalations,0
6557, hospital dreams are my worst dreams,0
6558, yeah why not,0
6559, Stick :D:D,0
6560, no limbo i have a feeling just a slight feeling,0
6561, yes with an experienced person,0
6562, yes i will if we had been together for a long time yes,0
6563, no way no how but if i really had to i would i guess,0
6564, i would love to live on an island but leave round hurricane season come back to aussie to bush fires lmao i dont know whats worse =P,0
6565, Well i burn and peel,0
6566, Yes i would,0
6567, Depends where we were going but in general im looking ok to be any where,0
